Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(Question)	CF(Choices)	CF(VideoURL)	CF(VideoPosition)	CF(PageId)	CF(UnitId)	CF(Action)	CF(Result)
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:42:40	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	speed_velocity_1	0	N/A	3	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	speed	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Speed vs Velocity	148	AGIFB	N/A	N/A	https://www.youtube.com/watch?v=01EJe1e-ccA	0:02:24.393273	73865eed7dea4a34bcb1085f82dc5c7d	2b9e91b63c9143d6b434145c909cf9eb	video paused	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:43:14	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	What is Velocity	148	AGIFB	N/A	N/A	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	82dbb1fe5e2a47cc8ca80775a50e6c9f	page forward clicked	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:43:15	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	f779e946ad9649ac982c7c092e2ad644	page loaded	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:43:15	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	f779e946ad9649ac982c7c092e2ad644	unit filled	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:45:22	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	decceleration-q1	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Read the paragraph “Decceleration (Negative Acceleration)”	N/A	1	3	Condition_1	N/A	decceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	True or False?  A race car slowing down after crossing the finish line is accelerating.	True| False	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	f1b4188702ca4b719da05822d1c8994a	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:45:51	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-direction-q1	1	N/A	1	INCORRECT	userAnswer	value entered	accelerating	Read the paragraph “Change in Direction”	N/A	1	3	Condition_1	N/A	acc-change direction	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	You are walking north to school when you realize you forgot your homework so you turn and begin walking south to go back home and get it. Turning from north to south is one type of __________.	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	abeb1f90a28a4161aa016ebb932fbb09	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:46:01	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-direction-q1	2	N/A	2	CORRECT	userAnswer	value entered	acceleration	Read the paragraph “Change in Direction”	N/A	1	3	Condition_1	N/A	acc-change direction	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	You are walking north to school when you realize you forgot your homework so you turn and begin walking south to go back home and get it. Turning from north to south is one type of __________.	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	abeb1f90a28a4161aa016ebb932fbb09	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:57:17	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acceleration_explained	0	N/A	1	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	https://www.youtube.com/watch?v=BtgqQgdMEv0	0:00:00	b934a0ba8f8245698f4a2386c81f515d	14f0fb6fd34e41599f1fa4e603d745ff	video loaded	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:57:18	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acceleration_explained	0	N/A	2	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	https://www.youtube.com/watch?v=BtgqQgdMEv0	0:00:00.002000	b934a0ba8f8245698f4a2386c81f515d	14f0fb6fd34e41599f1fa4e603d745ff	video playing	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:58:18	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acceleration_explained	0	N/A	3	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	https://www.youtube.com/watch?v=BtgqQgdMEv0	0:01:00.021000	b934a0ba8f8245698f4a2386c81f515d	14f0fb6fd34e41599f1fa4e603d745ff	video end	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:09	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q1	0	N/A	0	HINT				There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	0	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	4843b52aaf6e4d32a3bcd41d45a478a8	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:24	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q1	0	N/A	0	HINT				Another word for something to become greater would be to ______.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	4843b52aaf6e4d32a3bcd41d45a478a8	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:37	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q1	1	N/A	1	INCORRECT	userAnswer	value entered	increase	Another word for something to become greater would be to ______.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	4843b52aaf6e4d32a3bcd41d45a478a8	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:51	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q1	1	N/A	1	HINT				Enter “increases” because one way to accelerate is to increase speed.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	4843b52aaf6e4d32a3bcd41d45a478a8	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q1	2	N/A	2	CORRECT	userAnswer	value entered	increases	Enter “increases” because one way to accelerate is to increase speed.	N/A	3	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	4843b52aaf6e4d32a3bcd41d45a478a8	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:13	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q2	0	N/A	0	HINT				There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	0	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (2):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3b0e1ad915f544268bb8b8ca026a0ff8	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:15	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q2	0	N/A	0	HINT				Another word for something to become less would be to ______.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (2):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3b0e1ad915f544268bb8b8ca026a0ff8	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:31	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q2	1	N/A	1	CORRECT	userAnswer	value entered	decreases	Another word for something to become less would be to ______.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (2):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3b0e1ad915f544268bb8b8ca026a0ff8	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:41	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q3	1	N/A	1	INCORRECT	userAnswer	value entered	patterns	There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	aa9e015b59234f39891d73b53087bccc	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:42	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q3	1	N/A	1	HINT				There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	0	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	aa9e015b59234f39891d73b53087bccc	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:44	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q3	1	N/A	1	HINT				.  If speed is changing or constant, this might change and that would be considered acceleration.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	aa9e015b59234f39891d73b53087bccc	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:57	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q3	1	N/A	1	HINT				Enter “direction” because one way to accelerate is to change direction.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	aa9e015b59234f39891d73b53087bccc	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:09	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q3	2	N/A	2	CORRECT	userAnswer	value entered	direction	Enter “direction” because one way to accelerate is to change direction.	N/A	3	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	aa9e015b59234f39891d73b53087bccc	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-1	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	a17754b2f0c6430bb3e419ff1710ebea	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-2	1	N/A	1	INCORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3e713001ec9449df937816c07a683707	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:52	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-2	2	N/A	2	CORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3e713001ec9449df937816c07a683707	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-3	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	d4ac38406f604e06b10a197f8fcfb25c	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-4	1	N/A	1	INCORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	cac1814c8ff2483f962ea5a6def58963	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:29	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-4	2	N/A	2	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	cac1814c8ff2483f962ea5a6def58963	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:42	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-5	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	bff2aee83b2740438e3fde4d05c417b8	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:53	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-6	1	N/A	1	CORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	a303fa46db7d4df1a10055d48dd2e89a	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:04:07	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-7	1	N/A	1	INCORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3505474233f742389f7be2489836bea4	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:04:11	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-7	2	N/A	2	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	3505474233f742389f7be2489836bea4	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:04:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-8	1	N/A	1	CORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB		This statement discusses acceleration.| This statement does not discuss acceleration.	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	4542cd9f769742fda942619dfaf254ab	multiple choice get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:06:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	1	N/A	1	CORRECT	userAnswer	value entered	time	You must have both speed (velocity) and time to calculate how much speed of an object changes over time. 	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Speed/time graph shows how the speed of an object changes.  When using these graphs,  (1)____________ is plotted on the (x) axis and (2) ____________ or (3) _____________ is plotted on the (y) axis.<br/><br/>Answer for (1):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	09f3be67283f4e2f99e3f53d180aa4ba	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:15	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	1	N/A	1	CORRECT	userAnswer	value entered	speed	You must have both speed (velocity) and time to calculate how much speed of an object changes over time. 	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (2):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	c3224e49f80143de8aa5b0654d91fa05	textbox get answer	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:34	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	Graphing Motion - Speed/Time  Graph	0	N/A	0	HINT				You must have both speed (velocity) and time to calculate how much speed of an object changes over time. 	N/A	0	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	a1277d92ffec45bab1dcfe06fe45f5c9	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:37	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	Graphing Motion - Speed/Time  Graph	0	N/A	0	HINT				The formula for acceleration (the change in speed) is s/t = a.	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	a1277d92ffec45bab1dcfe06fe45f5c9	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:41	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	Graphing Motion - Speed/Time  Graph	0	N/A	0	HINT				Enter the word “velocity” on the (y) axis, it is your dividend.	N/A	2	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	a1277d92ffec45bab1dcfe06fe45f5c9	textbox get hint	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:51	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	1	N/A	1	CORRECT	userAnswer	value entered	velocity	Enter the word “velocity” on the (y) axis, it is your dividend.	N/A	3	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	Answer for (3):	N/A	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	a1277d92ffec45bab1dcfe06fe45f5c9	textbox get answer	N/A
