"Anon Student Id","Session Id","Time","Time Zone","Student Response Type","Student Response Subtype","Tutor Response Type","Tutor Response Subtype","Level (Default)","Problem Name","Problem View","Step Name","Attempt At Step","Outcome","Selection","Action","Input","Feedback Text","Feedback Classification","Help Level","Total Num Hints","Condition Name","Condition Type","KC (Default)","KC Category (Default)","School","Class","CF(Course)","CF(Section)","CF(Subsection)","CF(Unit)","CF(UserRuntimeId)","CF(StudentPastelId)","CF(Question)","CF(Choices)","CF(VideoURL)","CF(VideoPosition)","CF(PageId)","CF(UnitId)","CF(Action)","CF(Result)"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:45:36","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","velocityandaccelerationpractice-3","1","N/A","1","CORRECT","mcqs_radio_1","button clicked","1","Speed = distance/time","N/A","1","3","Condition_1","N/A","velocity","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Practice","Practice","136","AGNUK","3. Which measurements are necessary for determining both the speed and velocity of a moving object? ","A. Distance, time, and direction.| B. Direction, displacement, and distance. | C. Distance, direction, and acceleration.| D. Direction, time, and acceleration.","N/A","N/A","b6c65db50cbe4cf5b9083d80af20a055","88262d404ed341448625a6d5f5641a63","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:45:55","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","velocityandaccelerationpractice-4","1","N/A","1","INCORRECT","mcqs_radio_2","button clicked","2","You must have movement to have acceleration.","N/A","1","3","Condition_1","N/A","acceleration","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Practice","Practice","136","AGNUK","4. Which of the following examples accurately describe an object that is accelerating?","A. A ball sitting motionless on the floor.| B. An airplane moving at 500 kilometers per hour.| C. A car slows down to turn a sharp corner.| D. A bike moving backward at 3 meters per second.","N/A","N/A","b6c65db50cbe4cf5b9083d80af20a055","5559980de377438f9e587259507e9e51","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:46:00","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","velocityandaccelerationpractice-4","2","N/A","2","INCORRECT","mcqs_radio_4","button clicked","4","You must have movement to have acceleration.","N/A","1","3","Condition_1","N/A","acceleration","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Practice","Practice","136","AGNUK","4. Which of the following examples accurately describe an object that is accelerating?","A. A ball sitting motionless on the floor.| B. An airplane moving at 500 kilometers per hour.| C. A car slows down to turn a sharp corner.| D. A bike moving backward at 3 meters per second.","N/A","N/A","b6c65db50cbe4cf5b9083d80af20a055","5559980de377438f9e587259507e9e51","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:46:03","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","velocityandaccelerationpractice-4","3","N/A","3","CORRECT","mcqs_radio_3","button clicked","3","You must have movement to have acceleration.","N/A","1","3","Condition_1","N/A","acceleration","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Practice","Practice","136","AGNUK","4. Which of the following examples accurately describe an object that is accelerating?","A. A ball sitting motionless on the floor.| B. An airplane moving at 500 kilometers per hour.| C. A car slows down to turn a sharp corner.| D. A bike moving backward at 3 meters per second.","N/A","N/A","b6c65db50cbe4cf5b9083d80af20a055","5559980de377438f9e587259507e9e51","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:46:32","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","velocityandaccelerationpractice-5","1","N/A","1","CORRECT","mcqs_radio_2","button clicked","2","Speed = distance/time.  Is the speed the same?","N/A","1","3","Condition_1","N/A","velocity","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Practice","Practice","136","AGNUK","5. If a car is moving on a highway at 70 kilometers per hour, going south, and then turns to travel 70 kilometers per hour, going east, what happens to its speed and velocity? ","A. Speed - changing, Velocity – constant.| B. Speed - constant, Velocity – changing.| C. Speed - constant, Velocity – constant.| D. Speed - changing, Velocity - changing.","N/A","N/A","b6c65db50cbe4cf5b9083d80af20a055","7c86ab21afd1407fafde138822b690d0","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:46:33","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","Condition_1","N/A","N/A","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Practice","Practice","136","AGNUK","N/A","N/A","N/A","N/A","b6c65db50cbe4cf5b9083d80af20a055","31f0f483305648e394b87db895758052","page forward clicked","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:46:34","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","page loaded","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:46:34","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","unit filled","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:47:15","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","force-q1","1","N/A","1","CORRECT","userAnswer","value entered","push","Read back over the previous paragraph on “Force”.","N/A","1","3","","N/A","force","N/A","","","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","None","A force is a (1) _____________ or pull.  It is measured in (2) ______________.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:47:26","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","force-q2","1","N/A","1","CORRECT","userAnswer","value entered","newtons","Read back over the previous paragraph on “Force”.","N/A","1","3","Condition_1","N/A","force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","Answer for (2):","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","af5070a40bf24668852713283122f1c5","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:48:38","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","longrange-forces-q1","1","N/A","1","INCORRECT","userAnswer","value entered","long-range forces","Read the section “Long-range Forces”","N/A","1","3","Condition_1","N/A","long-range force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","_________ forces include electricity, gravity, and magnetism.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","eb739d3bca2c406ab0bdb88194b2268d","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:48:40","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","longrange-forces-q1","1","N/A","1","HINT","","","","Read the section “Long-range Forces”","N/A","0","3","Condition_1","N/A","long-range force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","_________ forces include electricity, gravity, and magnetism.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","eb739d3bca2c406ab0bdb88194b2268d","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:48:46","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","longrange-forces-q1","1","N/A","1","HINT","","","","Long-range forces are forces that do not touch (contact) each other.","N/A","1","3","Condition_1","N/A","long-range force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","_________ forces include electricity, gravity, and magnetism.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","eb739d3bca2c406ab0bdb88194b2268d","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:48:47","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","longrange-forces-q1","1","N/A","1","HINT","","","","Enter “Long-range” because the gravity, electricity, and magnetism exert forces without being in contact (touching) with an object. ","N/A","2","3","Condition_1","N/A","long-range force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","_________ forces include electricity, gravity, and magnetism.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","eb739d3bca2c406ab0bdb88194b2268d","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:48:52","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","longrange-forces-q1","2","N/A","2","CORRECT","userAnswer","value entered","long-range","Enter “Long-range” because the gravity, electricity, and magnetism exert forces without being in contact (touching) with an object. ","N/A","3","3","Condition_1","N/A","long-range force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","_________ forces include electricity, gravity, and magnetism.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","eb739d3bca2c406ab0bdb88194b2268d","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:49:01","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","longrange-forces-q1","2","N/A","2","HINT","","","","Read the section “Long-range Forces”","N/A","0","3","Condition_1","N/A","long-range force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","_________ forces include electricity, gravity, and magnetism.","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","eb739d3bca2c406ab0bdb88194b2268d","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:49:32","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","force-1","1","N/A","1","CORRECT","mcqs_radio_1","button clicked","1","Contact force are two forces that touch each other.","N/A","1","3","Condition_1","N/A","contact force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","AGNUK","1. True or False? The heart pushing blood into arteries is a contact force. ","A. True| B. False","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","4a79ef69b35f4dad9e45c24fc05b2e43","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:49:35","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","page forward clicked","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:52:17","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","unbalanced-force-q1","1","N/A","1","CORRECT","mcqs_radio_1","button clicked","1","Balance forces cancel each other out.  Unbalanced forces do not cancel each other out.","N/A","1","3","Condition_1","N/A","unbalanced force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Balanced and Unbalanced Forces","136","AGNUK","True or False? Breathing is the result of an unbalanced force?","True| False","N/A","N/A","d2bfb4ce96b0467bbcc68b0028d8c3d9","15bd7ea524064bdd9ffe2c7c097d7056","multiple choice get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:52:48","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","unbalanced_force_1","0","N/A","1","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","Condition_1","N/A","unbalanced force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Balanced and Unbalanced Forces","136","AGNUK","N/A","N/A","https://www.youtube.com/watch?v=Mf8xTqfspp4","0:00:00","d2bfb4ce96b0467bbcc68b0028d8c3d9","7bb4bf3df95b402699a8adf711798388","video loaded","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:52:48","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","unbalanced_force_1","0","N/A","2","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","Condition_1","N/A","unbalanced force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Balanced and Unbalanced Forces","136","AGNUK","N/A","N/A","https://www.youtube.com/watch?v=Mf8xTqfspp4","0:00:00.005000","d2bfb4ce96b0467bbcc68b0028d8c3d9","7bb4bf3df95b402699a8adf711798388","video playing","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:53:42","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","page forward clicked","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:54:55","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","netforces-textbox-3","1","N/A","1","CORRECT","userAnswer","value entered","2","If forces are moving in the same direction you must add the forces and the direction would be the direction in which both are moving.","N/A","1","3","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Net Forces","136","AGNUK","In the image below the person on the right is pulling with a force of 10 N.  The person on the left is pulling with a force of 12 N. What is the net force on the rope?     Answer: ___________ N.","N/A","N/A","N/A","ebb203d353974d52afc5f14b26a76d26","95e5c0ca20174f4caf524d1fcd45cf11","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:54:59","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","balanced_force_2","0","N/A","1","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","Condition_1","N/A","balanced force,unbalanced force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Net Forces","136","AGNUK","N/A","N/A","https://www.youtube.com/watch?v=YyJSlcIbd-s","0:00:00","ebb203d353974d52afc5f14b26a76d26","7a92f6756769457b9e8f7c7fb67a5cb9","video loaded","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:54:59","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","balanced_force_2","0","N/A","2","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","Condition_1","N/A","balanced force,unbalanced force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Net Forces","136","AGNUK","N/A","N/A","https://www.youtube.com/watch?v=YyJSlcIbd-s","0:00:00.001000","ebb203d353974d52afc5f14b26a76d26","7a92f6756769457b9e8f7c7fb67a5cb9","video playing","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:57:34","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","balanced_force_2","0","N/A","3","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","Condition_1","N/A","balanced force,unbalanced force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Net Forces","136","AGNUK","N/A","N/A","https://www.youtube.com/watch?v=YyJSlcIbd-s","0:02:34.401000","ebb203d353974d52afc5f14b26a76d26","7a92f6756769457b9e8f7c7fb67a5cb9","video end","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:57:36","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","136","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","page forward clicked","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:11","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q1","1","N/A","1","INCORRECT","userAnswer","value entered","2","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","1","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:17","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q1","2","N/A","2","INCORRECT","userAnswer","value entered","8","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","1","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:19","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q1","2","N/A","2","HINT","","","","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","0","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:24","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q1","2","N/A","2","HINT","","","","You need to subtract forces going to the left and to the right first. 5-5 = ","N/A","1","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:29","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q1","2","N/A","2","HINT","","","","You need to subtract the forces going up and down.  3-3 = ","N/A","2","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:31","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q1","2","N/A","2","HINT","","","","Enter “0 N” for all forces are opposite so the total when subtracting = 0.","N/A","3","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:33","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q1","3","N/A","3","CORRECT","userAnswer","value entered","0","Enter “0 N” for all forces are opposite so the total when subtracting = 0.","N/A","4","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","ee9aec6491e344009d54e6f1c564635c","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:47","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q2","0","N/A","0","HINT","","","","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","0","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:58:59","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q2","1","N/A","1","INCORRECT","userAnswer","value entered","1","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","1","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:00","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q2","1","N/A","1","HINT","","","","You need to subtract forces going up and down first. 3-3 = ","N/A","1","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:04","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q2","2","N/A","2","INCORRECT","userAnswer","value entered","0","You need to subtract forces going up and down first. 3-3 = ","N/A","2","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:07","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q2","2","N/A","2","HINT","","","","There is only on force pulling left so without a force pulling to the right, 5-0 =","N/A","2","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:09","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q2","2","N/A","2","HINT","","","","Enter “5” because the forces above and below the box cancel each other out.  The only movement is the force causing friction to the left.","N/A","3","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:12","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q2","3","N/A","3","CORRECT","userAnswer","value entered","5","Enter “5” because the forces above and below the box cancel each other out.  The only movement is the force causing friction to the left.","N/A","4","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:14","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","calculating-forces-q2","3","N/A","3","HINT","","","","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","0","4","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","c39033f6e75146d1b745c2b50af75165","textbox get hint","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:25","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q3","1","N/A","1","CORRECT","userAnswer","value entered","0","If forces are going in opposite directions, subtract the numbers to determine the net force.","N/A","1","3","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","931695cb16d745a9b042baf4373a1ab5","textbox get answer","N/A"
"1bab2e0ab6b5e44df60024a7f43ffdfe","136-3a64b4d8-20180210133121","2018-02-10 14:59:33","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","calculating-forces-q4","1","N/A","1","CORRECT","userAnswer","value entered","15","If forces are going in opposite directions, subtract the numbers to determine the net force. ","N/A","1","3","Condition_1","N/A","net force","N/A","TAMU","IEC-LAB","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Calculating Forces","136","AGNUK","","N/A","N/A","N/A","73cce04049d240a396b3eba4800eca9f","2ad2f4bd352a4f1db52f20d4b5ec3798","textbox get answer","N/A"
