Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(VideoURL)	CF(VideoPosition)	CF(UnitId)	CF(Action)	CF(Result)	CF(Question)	CF(Choices)
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:57:17	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acceleration_explained	0	N/A	1	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	https://www.youtube.com/watch?v=BtgqQgdMEv0	0:00:00	b934a0ba8f8245698f4a2386c81f515d	video loaded	N/A	N/A	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:57:18	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acceleration_explained	0	N/A	2	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	https://www.youtube.com/watch?v=BtgqQgdMEv0	0:00:00.002000	b934a0ba8f8245698f4a2386c81f515d	video playing	N/A	N/A	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 11:58:18	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acceleration_explained	0	N/A	3	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	https://www.youtube.com/watch?v=BtgqQgdMEv0	0:01:00.021000	b934a0ba8f8245698f4a2386c81f515d	video end	N/A	N/A	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:09	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q1	0	N/A	0	HINT				There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	0	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:24	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q1	0	N/A	0	HINT				Another word for something to become greater would be to ______.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:37	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q1	1	N/A	1	INCORRECT	userAnswer	value entered	increase	Another word for something to become greater would be to ______.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:00:51	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q1	1	N/A	1	HINT				Enter “increases” because one way to accelerate is to increase speed.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q1	2	N/A	2	CORRECT	userAnswer	value entered	increases	Enter “increases” because one way to accelerate is to increase speed.	N/A	3	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Acceleration occurs anytime an object’s speed  (1)______________ or (2)______________, or it changes (3) ____________________.<br/><br/>Answer for (1):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:13	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q2	0	N/A	0	HINT				There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	0	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (2):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:15	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q2	0	N/A	0	HINT				Another word for something to become less would be to ______.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (2):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:31	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q2	1	N/A	1	CORRECT	userAnswer	value entered	decreases	Another word for something to become less would be to ______.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (2):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:41	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q3	1	N/A	1	INCORRECT	userAnswer	value entered	patterns	There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:42	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q3	1	N/A	1	HINT				There are 3 different ways acceleration occurs.  Go back and read the information above on “Acceleration Defined”	N/A	0	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:44	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q3	1	N/A	1	HINT				.  If speed is changing or constant, this might change and that would be considered acceleration.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:01:57	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	acc-change-q3	1	N/A	1	HINT				Enter “direction” because one way to accelerate is to change direction.	N/A	2	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:09	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q3	2	N/A	2	CORRECT	userAnswer	value entered	direction	Enter “direction” because one way to accelerate is to change direction.	N/A	3	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-1	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-2	1	N/A	1	INCORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:02:52	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-2	2	N/A	2	CORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-3	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-4	1	N/A	1	INCORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:29	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-4	2	N/A	2	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:42	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-5	1	N/A	1	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:03:53	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-6	1	N/A	1	CORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:04:07	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-7	1	N/A	1	INCORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:04:11	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-7	2	N/A	2	CORRECT	mcqs_radio_1	button clicked	1	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:04:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Acceleration Practice-8	1	N/A	1	CORRECT	mcqs_radio_2	button clicked	2	Acceleration occurs in 3 ways: speed up, slow down, or a change in direction.	N/A	1	3	Condition_1	N/A	acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	multiple choice get answer	N/A		This statement discusses acceleration.| This statement does not discuss acceleration.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:06:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	1	N/A	1	CORRECT	userAnswer	value entered	time	You must have both speed (velocity) and time to calculate how much speed of an object changes over time. 	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Speed/time graph shows how the speed of an object changes.  When using these graphs,  (1)____________ is plotted on the (x) axis and (2) ____________ or (3) _____________ is plotted on the (y) axis.<br/><br/>Answer for (1):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:15	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	1	N/A	1	CORRECT	userAnswer	value entered	speed	You must have both speed (velocity) and time to calculate how much speed of an object changes over time. 	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (2):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:34	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	Graphing Motion - Speed/Time  Graph	0	N/A	0	HINT				You must have both speed (velocity) and time to calculate how much speed of an object changes over time. 	N/A	0	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:37	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	Graphing Motion - Speed/Time  Graph	0	N/A	0	HINT				The formula for acceleration (the change in speed) is s/t = a.	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:41	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	Graphing Motion - Speed/Time  Graph	0	N/A	0	HINT				Enter the word “velocity” on the (y) axis, it is your dividend.	N/A	2	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get hint	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:51	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	1	N/A	1	CORRECT	userAnswer	value entered	velocity	Enter the word “velocity” on the (y) axis, it is your dividend.	N/A	3	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (3):	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:07:55	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	148	AGIFB	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	page forward clicked	N/A	N/A	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:08:35	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	0	N/A	0	HINT				Constant acceleration means that speed and time are increasing.	N/A	0	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:08:58	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	0	N/A	0	HINT				In science, constant acceleration will be seen as constant rate.	N/A	1	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:09:13	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	1	N/A	1	CORRECT	userAnswer	value entered	constant	In science, constant acceleration will be seen as constant rate.	N/A	2	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:09:40	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q2	1	N/A	1	INCORRECT	mcqs_radio_3	button clicked	3	Acceleration = ((Final Speed -Initial Speed))/Time	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:09:42	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q2	1	N/A	1	HINT				Acceleration = ((Final Speed -Initial Speed))/Time	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get hint	N/A	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:09:54	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q2	2	N/A	2	CORRECT	mcqs_radio_2	button clicked	2	Acceleration = ((Final Speed -Initial Speed))/Time	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:10:02	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q3	1	N/A	1	INCORRECT	mcqs_radio_1	button clicked	1	Horizontal lines show no increase in speed, which is constant speed not acceleration.	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	2. How do you know?	A. The line is horizontal and is accelerating.| B. The steeper the incline of the line, the faster the acceleration.| C. The horse is traveling at a constant speed.| D. The horse is decelerating.
6af9ddda6bcb51a0a1bf0ea9858c03b9	148-ba08911d-20180215105138	2018-02-15 12:10:05	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q3	1	N/A	1	HINT				Horizontal lines show no increase in speed, which is constant speed not acceleration.	N/A	1	3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	148	AGIFB	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get hint	N/A	2. How do you know?	A. The line is horizontal and is accelerating.| B. The steeper the incline of the line, the faster the acceleration.| C. The horse is traveling at a constant speed.| D. The horse is decelerating.
