Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(VideoURL)	CF(VideoPosition)	CF(UnitId)	CF(Action)	CF(Result)	CF(Question)	CF(Choices)	CF(SeqNumber)
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:08:55.648127	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measure/graph motion-q5	4	N/A	4	HINT				When things are stationary, distance stays the same, but time does increase.	N/A	2	4	admin	N/A	measure/graph motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	multiple choice get hint	N/A	Can you match the graphs to the correct terms? Stationary graph:	A| B| C| D| E	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:08:57.497138	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measure/graph motion-q5	4	N/A	4	HINT				Stationary on a speed graph is a horizontal line.	N/A	3	4	admin	N/A	measure/graph motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	multiple choice get hint	N/A	Can you match the graphs to the correct terms? Stationary graph:	A| B| C| D| E	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:08:58.478907	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measure/graph motion-q5	4	N/A	4	HINT				Enter “A” because this graph represents stationary.  The distance remains the same while time continues to increase.	N/A	4	4	admin	N/A	measure/graph motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	multiple choice get hint	N/A	Can you match the graphs to the correct terms? Stationary graph:	A| B| C| D| E	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:50.344145	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Graphing Motion	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:51.405281	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Distance, Time, and Speed Triangle	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:52.472742	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Let's Practice!	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:54.021439	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Calculating Speed	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:55.905653	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	ee88dcb904124e4fb1b816ae4940e9e0	menu link clicked	Acceleration	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:58.393157	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	page loaded	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:10:58.468604	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit filled	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-28 17:11:10.659865	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit icon clicked	What is Acceleration?	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:34:13.133282	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	page loaded	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:34:13.211907	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	unit filled	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:38:44.152776	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	2	N/A	2	CORRECT	userAnswer	value entered	Velocity 	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (3):	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:38:45.704325	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	2	N/A	2	CORRECT	userAnswer	value entered	Speed	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (2):	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:38:47.394215	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	Graphing Motion - Speed/Time  Graph	2	N/A	2	CORRECT	userAnswer	value entered	Time	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Speed/time graph shows how the speed of an object changes.  When using these graphs,  (1)____________ is plotted on the (x) axis and (2) ____________ or (3) _____________ is plotted on the (y) axis.<br/><br/>Answer for (1):	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:38:52.499601	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1			undefined	150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	page forward clicked		N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:39:33.984825	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	2	N/A	2	INCORRECT	userAnswer	value entered	Same	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:39:36.445041	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	dynamic link clicked	https://kenya.education.tamu.edu:8000/courses/course-v1:University+CS101+2015_T1/jump_to_id/d94a4553f9bc452daec1c995344b595a#453b7e98dc5f413cb79a95cb3e325054	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:39:40.664071	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	page loaded	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:39:40.734318	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit filled	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:40:23.079884	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	2	N/A	2	HINT				Constant acceleration means that speed and time are increasing.	N/A	0	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:40:43.338944	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	3	N/A	3	INCORRECT	userAnswer	value entered	Same	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:40:45.526119	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	3	N/A	3	HINT				In science, constant acceleration will be seen as constant rate.	N/A	1	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:40:48.859649	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	dynamic link clicked	https://kenya.education.tamu.edu:8000/courses/course-v1:University+CS101+2015_T1/jump_to_id/d94a4553f9bc452daec1c995344b595a#453b7e98dc5f413cb79a95cb3e325054	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:40:51.792813	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	page loaded	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:40:51.861880	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit filled	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:41:48.418124	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	3	N/A	3	HINT				Constant acceleration means that speed and time are increasing.	N/A	0	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:41:59.448180	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	4	N/A	4	INCORRECT	userAnswer	value entered	Increasing	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:42:09.591612	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	5	N/A	5	INCORRECT	userAnswer	value entered	Speed	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:42:20.496885	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	6	N/A	6	INCORRECT	userAnswer	value entered	Speed/time	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:43:22.324224	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	page loaded	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:43:22.385914	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit filled	N/A	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:43:37.308290	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1			What is Acceleration?	150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	page backward clicked	previous unit	N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:45:39.587129	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Condition_1	N/A	N/A	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1			undefined	150	AGLKR	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	page forward clicked		N/A	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:46:12.191325	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	7	N/A	7	INCORRECT	userAnswer	value entered	Different 	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:46:34.944284	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	8	N/A	8	INCORRECT	userAnswer	value entered	Decrease 	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:47:19.709462	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	9	N/A	9	INCORRECT	userAnswer	value entered	Decreaseing	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:48:18.067219	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	10	N/A	10	INCORRECT	userAnswer	value entered	Same	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:48:19.035399	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	11	N/A	11	INCORRECT	userAnswer	value entered	Same	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:48:21.103124	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	11	N/A	11	HINT				Constant acceleration means that speed and time are increasing.	N/A	0	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:48:52.321218	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q1	11	N/A	11	HINT				In science, constant acceleration will be seen as constant rate.	N/A	1	3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get hint	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:49:18.030455	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	12	N/A	12	CORRECT	userAnswer	value entered	Constant	N/A	N/A		3	Condition_1	N/A	constant acceleration	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	textbox get answer	N/A	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:50:05.042834	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q2	3	N/A	3	CORRECT	mcqs_radio_2	button clicked	2	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A.  A| B.  B| C.  C	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:50:05.052785	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q2	3	N/A	3	CORRECT	mcqs_radio_2	button clicked	2	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A.  A| B.  B| C.  C	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:50:19.992906	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q3	2	N/A	2	CORRECT	mcqs_radio_2	button clicked	2	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	2. How do you know?	A. The line is horizontal and is accelerating.| B. The steeper the incline of the line, the faster the acceleration.| C. The horse is traveling at a constant speed.| D. The horse is decelerating.	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:50:20.147989	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q3	2	N/A	2	CORRECT	mcqs_radio_2	button clicked	2	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	2. How do you know?	A. The line is horizontal and is accelerating.| B. The steeper the incline of the line, the faster the acceleration.| C. The horse is traveling at a constant speed.| D. The horse is decelerating.	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:50:33.625705	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q3	3	N/A	3	INCORRECT	mcqs_radio_1	button clicked	1	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	3. During which time period, in the graph below, is acceleration zero also plotted as constant speed? 	A| B| C	Not has seq number yet
53f754a6a63f575c888fc76deaabec5c	150-6ba5a1a1-20180221195433	2018-02-28 18:50:33.695142	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q3	3	N/A	3	INCORRECT	mcqs_radio_1	button clicked	1	N/A	N/A		3	Condition_1	N/A	measuring/graphing motion	N/A	TAMU	IEC-LAB	2017_Spring_Study	course-v1:University+CS101+2015_T1				150	AGLKR	N/A	N/A	d94a4553f9bc452daec1c995344b595a	multiple choice get answer	N/A	3. During which time period, in the graph below, is acceleration zero also plotted as constant speed? 	A| B| C	Not has seq number yet
